sample_name	feature frequency	cohorts	features
210004070808	0.0036	FMBA_healthy	AB_features
210004320808	0.00145	FMBA_healthy	AB_features
210004500808	0.00225	FMBA_healthy	AB_features
230002070807	0.0024	FMBA_IgM-_IgG+	AB_features
230002080807	0.00215	FMBA_IgM-_IgG+	AB_features
230002180807	0.0026	FMBA_IgM-_IgG+	AB_features
230002190808	0.00285	FMBA_healthy	AB_features
230002210807	0.0019	FMBA_IgM-_IgG+	AB_features
230003020807	0.0021	FMBA_healthy	AB_features
230003070807	0.00255	FMBA_healthy	AB_features
230003090807	0.00435	FMBA_healthy	AB_features
230003110807	0.00405	FMBA_healthy	AB_features
230003320807	0.0044	FMBA_IgM+	AB_features
230003440807	0.00375	FMBA_IgM+	AB_features
240101560808	0.003	FMBA_IgM+	AB_features
240101580808	0.0038	FMBA_IgM+	AB_features
240101640808	0.00195	FMBA_IgM-_IgG+	AB_features
250002500808	0.00325	FMBA_IgM-_IgG+	AB_features
250002590808	0.0031	FMBA_IgM+	AB_features
250002810808	0.00455	FMBA_IgM-_IgG+	AB_features
250002870808	0.005	FMBA_IgM+	AB_features
250003110808	0.00415	FMBA_IgM+	AB_features
250003530808	0.0023	FMBA_IgM+	AB_features
260000240807	0.00305	FMBA_IgM-_IgG+	AB_features
260002050807	0.0036	FMBA_IgM+	AB_features
260002180807	0.0048	FMBA_healthy	AB_features
260002830808	0.00405	FMBA_IgM-_IgG+	AB_features
260002890808	0.00395	FMBA_IgM+	AB_features
260002920808	0.0028	FMBA_IgM-_IgG+	AB_features
260003070807	0.00475	FMBA_IgM+	AB_features
260004160808	0.00355	FMBA_IgM+	AB_features
260004180808	0.0038	FMBA_IgM+	AB_features
260004220808	0.00395	FMBA_IgM+	AB_features
270000010808	0.00165	FMBA_healthy	AB_features
270000020808	0.00415	FMBA_IgM-_IgG+	AB_features
270000030808	0.0023	FMBA_healthy	AB_features
270000040808	0.00205	FMBA_healthy	AB_features
270000050808	0.0031	FMBA_healthy	AB_features
270000060808	0.00355	FMBA_healthy	AB_features
270000070808	0.00485	FMBA_IgM-_IgG+	AB_features
270000080807	0.0035	FMBA_healthy	AB_features
270000090808	0.002	FMBA_IgM-_IgG+	AB_features
270000100807	0.0022	FMBA_healthy	AB_features
270000110808	0.002	FMBA_healthy	AB_features
270000120808	0.0015	FMBA_IgM-_IgG+	AB_features
270000130807	0.00325	FMBA_healthy	AB_features
270000140808	0.00305	FMBA_healthy	AB_features
270000150807	0.0043	FMBA_healthy	AB_features
270000160807	0.00215	FMBA_healthy	AB_features
270000190808	0.00385	FMBA_IgM-_IgG+	AB_features
270000200808	0.0032	FMBA_IgM-_IgG+	AB_features
270000270808	0.00215	FMBA_healthy	AB_features
270000290808	0.0028	FMBA_healthy	AB_features
270000580808	0.0034	FMBA_IgM-_IgG+	AB_features
270000620808	0.0029	FMBA_healthy	AB_features
270000870808	0.00345	FMBA_IgM-_IgG+	AB_features
270001010808	0.00355	FMBA_healthy	AB_features
270001050808	0.00195	FMBA_IgM+	AB_features
270001070808	0.00525	FMBA_healthy	AB_features
270001180808	0.0026	FMBA_IgM-_IgG+	AB_features
270001190808	0.0046	FMBA_IgM+	AB_features
270001310808	0.0022	FMBA_healthy	AB_features
280001570807	0.003	FMBA_IgM+	AB_features
280001880807	0.00375	FMBA_IgM-_IgG+	AB_features
280001890807	0.0038	FMBA_IgM-_IgG+	AB_features
280002120807	0.00265	FMBA_IgM-_IgG+	AB_features
280002450807	0.00475	FMBA_IgM+	AB_features
280002460807	0.0041	FMBA_IgM+	AB_features
280002540807	0.0042	FMBA_IgM+	AB_features
280002900807	0.0049	FMBA_IgM+	AB_features
280002980807	0.00365	FMBA_IgM+	AB_features
290000390808	0.00555	FMBA_IgM+	AB_features
290002570808	0.00285	FMBA_IgM-_IgG+	AB_features
290002620808	0.00355	FMBA_IgM+	AB_features
290002630808	0.00375	FMBA_IgM-_IgG+	AB_features
300000710808	0.0033	FMBA_healthy	AB_features
300000920808	0.0035	FMBA_IgM-_IgG+	AB_features
300000940808	0.0031	FMBA_IgM+	AB_features
300000960808	0.00645	FMBA_IgM+	AB_features
330000090808	0.00295	FMBA_IgM-_IgG+	AB_features
330000100807	0.00315	FMBA_healthy	AB_features
330000130808	0.0028	FMBA_IgM+	AB_features
330000310807	0.00825	FMBA_healthy	AB_features
330000340807	0.003	FMBA_healthy	AB_features
330000350808	0.00405	FMBA_healthy	AB_features
330000380808	0.005	FMBA_IgM-_IgG+	AB_features
330000390808	0.0025	FMBA_healthy	AB_features
330000410808	0.003	FMBA_healthy	AB_features
330000430808	0.00335	FMBA_IgM+	AB_features
330000440808	0.00445	FMBA_IgM-_IgG+	AB_features
330000450808	0.00375	FMBA_IgM-_IgG+	AB_features
330000460807	0.005	FMBA_healthy	AB_features
330000500808	0.0069	FMBA_IgM-_IgG+	AB_features
330000510808	0.0031	FMBA_IgM+	AB_features
330000520808	0.00415	FMBA_IgM+	AB_features
330000540808	0.00635	FMBA_IgM+	AB_features
330000550808	0.00405	FMBA_IgM+	AB_features
330000560808	0.00465	FMBA_IgM+	AB_features
330000580808	0.00445	FMBA_healthy	AB_features
330000590808	0.00305	FMBA_IgM+	AB_features
330000600808	0.00615	FMBA_IgM+	AB_features
330000610808	0.00425	FMBA_IgM+	AB_features
330000620808	0.0037	FMBA_IgM+	AB_features
330000630808	0.00275	FMBA_IgM+	AB_features
330000640808	0.0031	FMBA_IgM+	AB_features
330000650808	0.0033	FMBA_IgM+	AB_features
330000660808	0.0037	FMBA_IgM+	AB_features
330000670808	0.00385	FMBA_IgM-_IgG+	AB_features
330000680808	0.00355	FMBA_IgM-_IgG+	AB_features
330000700808	0.0018	FMBA_IgM-_IgG+	AB_features
330000710808	0.0035	FMBA_healthy	AB_features
330000730808	0.0024	FMBA_IgM-_IgG+	AB_features
330000740808	0.004	FMBA_IgM-_IgG+	AB_features
330000750808	0.00195	FMBA_IgM-_IgG+	AB_features
330000780808	0.0029	FMBA_healthy	AB_features
330000800808	0.0053	FMBA_IgM-_IgG+	AB_features
330000810808	0.0049	FMBA_IgM+	AB_features
330000860808	0.0059	FMBA_healthy	AB_features
330000870808	0.0015	FMBA_IgM-_IgG+	AB_features
330000950808	0.00385	FMBA_healthy	AB_features
330000960808	0.00455	FMBA_healthy	AB_features
330000980808	0.003	FMBA_healthy	AB_features
330001030808	0.003	FMBA_IgM-_IgG+	AB_features
330001050808	0.00405	FMBA_healthy	AB_features
330001060808	0.00395	FMBA_healthy	AB_features
330001070808	0.0028	FMBA_healthy	AB_features
330001080808	0.004	FMBA_healthy	AB_features
330001110808	0.00535	FMBA_healthy	AB_features
330001180807	0.00335	FMBA_IgM-_IgG+	AB_features
330001250808	0.00385	FMBA_IgM-_IgG+	AB_features
330001280808	0.0018	FMBA_IgM+	AB_features
330001290807	0.00515	FMBA_IgM-_IgG+	AB_features
330001390807	0.00545	FMBA_IgM-_IgG+	AB_features
330001710808	0.00405	FMBA_IgM-_IgG+	AB_features
330001730808	0.0045	FMBA_IgM-_IgG+	AB_features
330001790808	0.00535	FMBA_IgM+	AB_features
330001850808	0.0084	FMBA_IgM-_IgG+	AB_features
330001870808	0.0032	FMBA_IgM+	AB_features
330002060808	0.0043	FMBA_IgM-_IgG+	AB_features
330002090808	0.00315	FMBA_IgM+	AB_features
330002250808	0.0061	FMBA_IgM-_IgG+	AB_features
330002360808	0.0018	FMBA_IgM+	AB_features
330002370808	0.0049	FMBA_IgM+	AB_features
330002520808	0.0037	FMBA_IgM+	AB_features
330002580808	0.00495	FMBA_IgM+	AB_features
330002940808	0.0041	FMBA_IgM-_IgG+	AB_features
330003060808	0.00375	FMBA_healthy	AB_features
330003180807	0.00405	FMBA_healthy	AB_features
330003360808	0.00485	FMBA_healthy	AB_features
340002510808	0.00285	FMBA_IgM+	AB_features
340002530808	0.00305	FMBA_IgM-_IgG+	AB_features
340002540808	0.00345	FMBA_IgM+	AB_features
340002950808	0.00205	FMBA_IgM+	AB_features
340002960808	0.00355	FMBA_IgM-_IgG+	AB_features
340003480808	0.0036	FMBA_healthy	AB_features
360001370808	0.0028	FMBA_IgM+	AB_features
360001380808	0.0039	FMBA_IgM+	AB_features
360001390808	0.00405	FMBA_IgM-_IgG+	AB_features
360001400808	0.0034	FMBA_IgM+	AB_features
360001410808	0.0026	FMBA_IgM-_IgG+	AB_features
360001420808	0.0052	FMBA_IgM+	AB_features
360001430808	0.00445	FMBA_IgM-_IgG+	AB_features
360001440808	0.0035	FMBA_IgM-_IgG+	AB_features
360001560808	0.0062	FMBA_IgM-_IgG+	AB_features
360001680808	0.00395	FMBA_IgM+	AB_features
360001830808	0.0043	FMBA_IgM-_IgG+	AB_features
360001840808	0.0039	FMBA_IgM-_IgG+	AB_features
370000490808	0.0027	FMBA_IgM+	AB_features
370000570808	0.00285	FMBA_IgM+	AB_features
370000580808	0.00385	FMBA_IgM-_IgG+	AB_features
400000130808	0.0037	FMBA_IgM-_IgG+	AB_features
400000180808	0.00315	FMBA_IgM+	AB_features
400000210808	0.00385	FMBA_IgM+	AB_features
400000250808	0.00385	FMBA_IgM-_IgG+	AB_features
400000290808	0.00305	FMBA_IgM-_IgG+	AB_features
400000310808	0.00515	FMBA_IgM-_IgG+	AB_features
400002860808	0.0044	FMBA_IgM+	AB_features
400003590808	0.00285	FMBA_IgM+	AB_features
400004310808	0.0025	FMBA_IgM-_IgG+	AB_features
400004360808	0.0033	FMBA_IgM+	AB_features
410004360808	0.00245	FMBA_IgM+	AB_features
440000030808	0.0065	FMBA_IgM-_IgG+	AB_features
440000040808	0.00425	FMBA_healthy	AB_features
440000110808	0.00335	FMBA_healthy	AB_features
440000180808	0.0018	FMBA_healthy	AB_features
440000190808	0.0032	FMBA_healthy	AB_features
440000200808	0.00355	FMBA_healthy	AB_features
440000310808	0.004	FMBA_healthy	AB_features
440000490808	0.00385	FMBA_IgM-_IgG+	AB_features
440000500808	0.0029	FMBA_healthy	AB_features
440000530808	0.0023	FMBA_healthy	AB_features
440000570808	0.00185	FMBA_healthy	AB_features
440000650808	0.00325	FMBA_healthy	AB_features
440000790808	0.00705	FMBA_IgM-_IgG+	AB_features
440000810101	0.0022	FMBA_healthy	AB_features
440000860808	0.0057	FMBA_IgM-_IgG+	AB_features
440000880101	0.00265	FMBA_healthy	AB_features
440000940101	0.0033	FMBA_healthy	AB_features
440000960808	0.00435	FMBA_IgM+	AB_features
440001020101	0.00145	FMBA_healthy	AB_features
440001090808	0.0045	FMBA_IgM+	AB_features
440001540808	0.00185	FMBA_healthy	AB_features
440001980101	0.00305	FMBA_healthy	AB_features
440002200808	0.0028	FMBA_healthy	AB_features
440002510808	0.00275	FMBA_healthy	AB_features
440003380808	0.00265	FMBA_healthy	AB_features
460000110808	0.0026	FMBA_IgM+	AB_features
460000160808	0.0037	FMBA_IgM-_IgG+	AB_features
460000170808	0.0034	FMBA_IgM+	AB_features
460000180808	0.0039	FMBA_IgM-_IgG+	AB_features
460000280808	0.00475	FMBA_IgM+	AB_features
460000440808	0.00375	FMBA_IgM+	AB_features
460000690808	0.0019	FMBA_IgM-_IgG+	AB_features
460000880808	0.00375	FMBA_IgM-_IgG+	AB_features
460000890808	0.0026	FMBA_IgM+	AB_features
460000920808	0.00365	FMBA_healthy	AB_features
460000990808	0.00545	FMBA_IgM+	AB_features
460001010808	0.0047	FMBA_IgM+	AB_features
460001030808	0.0044	FMBA_IgM+	AB_features
460001050808	0.0035	FMBA_IgM+	AB_features
460001060808	0.00315	FMBA_IgM-_IgG+	AB_features
460001100808	0.0048	FMBA_IgM-_IgG+	AB_features
460001120808	0.0044	FMBA_IgM+	AB_features
460001130808	0.0045	FMBA_IgM-_IgG+	AB_features
460001200808	0.0034	FMBA_healthy	AB_features
460001280808	0.00285	FMBA_healthy	AB_features
460001300808	0.00425	FMBA_IgM-_IgG+	AB_features
460001480808	0.0044	FMBA_IgM+	AB_features
460001930808	0.00275	FMBA_IgM-_IgG+	AB_features
460002020808	0.0018	FMBA_healthy	AB_features
460002030808	0.0027	FMBA_IgM-_IgG+	AB_features
460002050808	0.0043	FMBA_IgM-_IgG+	AB_features
460002220808	0.0061	FMBA_IgM+	AB_features
460002230808	0.0027	FMBA_healthy	AB_features
460002650808	0.0051	FMBA_IgM-_IgG+	AB_features
460002740808	0.00265	FMBA_IgM-_IgG+	AB_features
460004460808	0.0044	FMBA_IgM-_IgG+	AB_features
470001040807	0.00395	FMBA_IgM-_IgG+	AB_features
470001090807	0.00155	FMBA_IgM-_IgG+	AB_features
470001130807	0.00305	FMBA_IgM-_IgG+	AB_features
470001210807	0.0017	FMBA_IgM+	AB_features
470001410807	0.00175	FMBA_IgM+	AB_features
470001420807	0.0031	FMBA_healthy	AB_features
470001430807	0.0022	FMBA_healthy	AB_features
470001440807	0.00285	FMBA_IgM+	AB_features
470001450807	0.0024	FMBA_healthy	AB_features
470001470807	0.00395	FMBA_healthy	AB_features
470001580807	0.00275	FMBA_IgM+	AB_features
470001590807	0.0033	FMBA_healthy	AB_features
470001660807	0.00255	FMBA_healthy	AB_features
470002530808	0.0017	FMBA_healthy	AB_features
470002910807	0.00225	FMBA_IgM-_IgG+	AB_features
470003030807	0.00215	FMBA_IgM+	AB_features
470003430807	0.0023	FMBA_IgM+	AB_features
470003550807	0.0018	FMBA_IgM+	AB_features
470004390807	0.0024	FMBA_healthy	AB_features
500000010808	0.0035	FMBA_IgM+	AB_features
500000140808	0.0025	FMBA_IgM-_IgG+	AB_features
500000230808	0.00555	FMBA_IgM+	AB_features
500000410808	0.00435	FMBA_IgM+	AB_features
500000530808	0.00215	FMBA_healthy	AB_features
500000570808	0.00335	FMBA_IgM-_IgG+	AB_features
500000580808	0.00315	FMBA_IgM-_IgG+	AB_features
500000860808	0.00415	FMBA_IgM+	AB_features
500000910808	0.00125	FMBA_healthy	AB_features
500000950808	0.0025	FMBA_IgM-_IgG+	AB_features
500000990808	0.00385	FMBA_healthy	AB_features
500001010808	0.0017	FMBA_healthy	AB_features
500001040808	0.0041	FMBA_healthy	AB_features
500001140808	0.00325	FMBA_IgM-_IgG+	AB_features
500001200807	0.0018	FMBA_healthy	AB_features
500001210807	0.00115	FMBA_healthy	AB_features
500001220808	0.00245	FMBA_healthy	AB_features
500001230808	0.00275	FMBA_healthy	AB_features
500001240808	0.00295	FMBA_healthy	AB_features
500001250808	0.00385	FMBA_healthy	AB_features
500001270808	0.0021	FMBA_healthy	AB_features
500001300807	0.00435	FMBA_healthy	AB_features
500001310807	0.00265	FMBA_healthy	AB_features
500001320807	0.0037	FMBA_healthy	AB_features
500001360808	0.0013	FMBA_healthy	AB_features
500001380808	0.00295	FMBA_healthy	AB_features
500001390808	0.00355	FMBA_healthy	AB_features
500001400808	0.0039	FMBA_healthy	AB_features
500001470808	0.00315	FMBA_IgM+	AB_features
500001490808	0.00195	FMBA_IgM+	AB_features
500001620808	0.00285	FMBA_IgM+	AB_features
500001920808	0.00345	FMBA_IgM+	AB_features
500001990808	0.00165	FMBA_IgM+	AB_features
500002020808	0.002	FMBA_IgM-_IgG+	AB_features
500002190807	0.0024	FMBA_healthy	AB_features
500003040808	0.00185	FMBA_IgM+	AB_features
500003530808	0.0047	FMBA_IgM-_IgG+	AB_features
500003560808	0.00385	FMBA_IgM+	AB_features
500003670808	0.00705	FMBA_IgM-_IgG+	AB_features
500003890808	0.0026	FMBA_healthy	AB_features
500003920808	0.0038	FMBA_healthy	AB_features
500003930808	0.00285	FMBA_IgM+	AB_features
500003940808	0.00415	FMBA_healthy	AB_features
500003950808	0.00365	FMBA_healthy	AB_features
500003960808	0.0031	FMBA_IgM-_IgG+	AB_features
500004080808	0.00575	FMBA_IgM+	AB_features
500004190808	0.00325	FMBA_healthy	AB_features
540000070808	0.00635	FMBA_IgM+	AB_features
540000140808	0.0055	FMBA_IgM+	AB_features
540001040808	0.0058	FMBA_IgM+	AB_features
540001400808	0.00365	FMBA_IgM+	AB_features
540001440808	0.0026	FMBA_IgM+	AB_features
540001930808	0.0048	FMBA_IgM+	AB_features
540002120807	0.0014	FMBA_IgM-_IgG+	AB_features
540002140808	0.0022	FMBA_IgM+	AB_features
540002180808	0.00555	FMBA_IgM+	AB_features
540002260808	0.00595	FMBA_IgM+	AB_features
540002270808	0.0047	FMBA_IgM+	AB_features
540002290808	0.0024	FMBA_IgM+	AB_features
540002380807	0.0029	FMBA_IgM-_IgG+	AB_features
540002400808	0.005	FMBA_IgM+	AB_features
540002490807	0.0032	FMBA_IgM-_IgG+	AB_features
540002570808	0.00425	FMBA_healthy	AB_features
540002580808	0.0029	FMBA_healthy	AB_features
540002590808	0.0031	FMBA_healthy	AB_features
540002610808	0.0025	FMBA_healthy	AB_features
540002620808	0.00255	FMBA_healthy	AB_features
540002630808	0.0021	FMBA_IgM+	AB_features
540002650808	0.0021	FMBA_healthy	AB_features
540002660808	0.0033	FMBA_healthy	AB_features
540002670808	0.00345	FMBA_healthy	AB_features
540002680808	0.0023	FMBA_healthy	AB_features
540002690808	0.0024	FMBA_healthy	AB_features
540002720807	0.00335	FMBA_healthy	AB_features
540002730808	0.0039	FMBA_IgM-_IgG+	AB_features
540002740807	0.0025	FMBA_healthy	AB_features
540002750807	0.0038	FMBA_healthy	AB_features
540002760807	0.0032	FMBA_healthy	AB_features
540002770807	0.00495	FMBA_healthy	AB_features
540002790807	0.0021	FMBA_healthy	AB_features
540002830808	0.0037	FMBA_IgM-_IgG+	AB_features
540002870808	0.00315	FMBA_IgM-_IgG+	AB_features
540002970808	0.00445	FMBA_IgM+	AB_features
540003020808	0.0037	FMBA_IgM-_IgG+	AB_features
540003220808	0.00445	FMBA_IgM-_IgG+	AB_features
540003240808	0.0032	FMBA_IgM-_IgG+	AB_features
540003270808	0.003	FMBA_IgM-_IgG+	AB_features
540003340808	0.00215	FMBA_IgM-_IgG+	AB_features
540003460808	0.00365	FMBA_IgM-_IgG+	AB_features
540003500808	0.00285	FMBA_IgM-_IgG+	AB_features
540003550808	0.0021	FMBA_IgM+	AB_features
540003570808	0.00255	FMBA_IgM-_IgG+	AB_features
540003600808	0.00385	FMBA_IgM-_IgG+	AB_features
540003680808	0.0052	FMBA_IgM+	AB_features
550000660808	0.0023	FMBA_healthy	AB_features
550000710808	0.00185	FMBA_healthy	AB_features
550000750808	0.0052	FMBA_healthy	AB_features
550001010808	0.00305	FMBA_healthy	AB_features
550001080808	0.002	FMBA_healthy	AB_features
550001180808	0.0039	FMBA_healthy	AB_features
550001240808	0.00245	FMBA_healthy	AB_features
550001250808	0.00415	FMBA_healthy	AB_features
550001450808	0.0028	FMBA_healthy	AB_features
550001480808	0.00285	FMBA_healthy	AB_features
550001520808	0.00425	FMBA_healthy	AB_features
550001540808	0.0025	FMBA_healthy	AB_features
550001560808	0.0026	FMBA_healthy	AB_features
550001590808	0.00175	FMBA_healthy	AB_features
550001600808	0.0053	FMBA_healthy	AB_features
550001610808	0.00175	FMBA_healthy	AB_features
550001640808	0.0029	FMBA_healthy	AB_features
550001670808	0.00165	FMBA_healthy	AB_features
550001680808	0.0025	FMBA_healthy	AB_features
550001690808	0.00185	FMBA_healthy	AB_features
550001850808	0.00325	FMBA_healthy	AB_features
550002130808	0.0026	FMBA_healthy	AB_features
550002140808	0.0016	FMBA_healthy	AB_features
550002260807	0.0032	FMBA_healthy	AB_features
550002480808	0.00155	FMBA_healthy	AB_features
550002510808	0.00305	FMBA_healthy	AB_features
550002560808	0.00235	FMBA_healthy	AB_features
550002580808	0.00255	FMBA_healthy	AB_features
550002620808	0.0042	FMBA_healthy	AB_features
550002630808	0.00285	FMBA_healthy	AB_features
550002640808	0.00345	FMBA_healthy	AB_features
550002650808	0.00225	FMBA_healthy	AB_features
550002660808	0.00305	FMBA_healthy	AB_features
550002670808	0.0022	FMBA_healthy	AB_features
550002680808	0.00365	FMBA_healthy	AB_features
550002690808	0.00245	FMBA_healthy	AB_features
550002710808	0.0035	FMBA_healthy	AB_features
550002890807	0.00215	FMBA_IgM+	AB_features
550002940807	0.00285	FMBA_IgM+	AB_features
550002950807	0.0024	FMBA_IgM+	AB_features
550003000807	0.00375	FMBA_IgM+	AB_features
550003210807	0.00225	FMBA_healthy	AB_features
550003230807	0.0029	FMBA_healthy	AB_features
550003260808	0.0027	FMBA_healthy	AB_features
550003350807	0.0019	FMBA_healthy	AB_features
550003360807	0.00165	FMBA_healthy	AB_features
550003370807	0.00195	FMBA_healthy	AB_features
550004220808	0.0046	FMBA_healthy	AB_features
580001990808	0.00475	FMBA_healthy	AB_features
590002090808	0.00535	FMBA_IgM-_IgG+	AB_features
590002140808	0.00385	FMBA_IgM-_IgG+	AB_features
590002150808	0.00885	FMBA_IgM-_IgG+	AB_features
590002210808	0.00625	FMBA_IgM+	AB_features
590002490808	0.0047	FMBA_healthy	AB_features
590002560808	0.0056	FMBA_IgM+	AB_features
590002680808	0.0063	FMBA_IgM-_IgG+	AB_features
590003800808	0.0056	FMBA_IgM+	AB_features
630000020807	0.00125	FMBA_IgM-_IgG+	AB_features
630000290808	0.0019	FMBA_IgM+	AB_features
630000420807	0.0027	FMBA_healthy	AB_features
630000750808	0.00305	FMBA_IgM+	AB_features
630000860808	0.00205	FMBA_IgM-_IgG+	AB_features
630000880808	0.0029	FMBA_IgM+	AB_features
630001070807	0.004	FMBA_IgM-_IgG+	AB_features
630001100807	0.00245	FMBA_IgM-_IgG+	AB_features
630001110808	0.00315	FMBA_IgM+	AB_features
630001140808	0.00365	FMBA_IgM+	AB_features
630001150808	0.00295	FMBA_IgM+	AB_features
630001240808	0.0026	FMBA_IgM+	AB_features
630001250808	0.00315	FMBA_IgM+	AB_features
630001340808	0.0036	FMBA_IgM+	AB_features
630001430808	0.00305	FMBA_IgM+	AB_features
630001440808	0.003	FMBA_IgM-_IgG+	AB_features
630001450808	0.0018	FMBA_IgM+	AB_features
630001500808	0.0026	FMBA_IgM+	AB_features
630001510808	0.0026	FMBA_IgM-_IgG+	AB_features
630001520808	0.00255	FMBA_IgM-_IgG+	AB_features
630001530808	0.00255	FMBA_IgM+	AB_features
630001580807	0.00245	FMBA_IgM-_IgG+	AB_features
630001750807	0.00225	FMBA_healthy	AB_features
630001790807	0.0035	FMBA_healthy	AB_features
630001930808	0.0026	FMBA_IgM-_IgG+	AB_features
630002240807	0.00275	FMBA_IgM+	AB_features
630002250807	0.0038	FMBA_healthy	AB_features
630002270807	0.0033	FMBA_IgM+	AB_features
630002280808	0.00345	FMBA_IgM+	AB_features
630002310807	0.00295	FMBA_IgM+	AB_features
630002350807	0.00315	FMBA_healthy	AB_features
630002390807	0.0054	FMBA_IgM+	AB_features
630002480807	0.0024	FMBA_IgM+	AB_features
630002570807	0.00345	FMBA_IgM+	AB_features
630002580807	0.00235	FMBA_IgM+	AB_features
630002590808	0.0044	FMBA_IgM-_IgG+	AB_features
630002610807	0.0027	FMBA_healthy	AB_features
630002680807	0.00345	FMBA_IgM+	AB_features
630002730807	0.00305	FMBA_healthy	AB_features
630003040808	0.00345	FMBA_healthy	AB_features
630003530808	0.00295	FMBA_healthy	AB_features
630003920807	0.00395	FMBA_IgM+	AB_features
640000210808	0.00195	FMBA_healthy	AB_features
640000470808	0.0023	FMBA_healthy	AB_features
640001680808	0.00275	FMBA_healthy	AB_features
640001690808	0.0034	FMBA_healthy	AB_features
640001780808	0.0027	FMBA_healthy	AB_features
640001850808	0.00325	FMBA_healthy	AB_features
640001860808	0.00475	FMBA_healthy	AB_features
640001870808	0.0031	FMBA_healthy	AB_features
640001880808	0.00295	FMBA_healthy	AB_features
640001890808	0.0021	FMBA_healthy	AB_features
640001910808	0.0019	FMBA_healthy	AB_features
640001920808	0.00305	FMBA_healthy	AB_features
640001930808	0.00315	FMBA_healthy	AB_features
640001950808	0.00245	FMBA_healthy	AB_features
640001960808	0.00365	FMBA_healthy	AB_features
640001970808	0.00165	FMBA_healthy	AB_features
640001980808	0.0042	FMBA_healthy	AB_features
640001990808	0.004	FMBA_healthy	AB_features
640002000808	0.0026	FMBA_healthy	AB_features
640002010808	0.00455	FMBA_healthy	AB_features
640002020808	0.00575	FMBA_healthy	AB_features
640002030808	0.0048	FMBA_healthy	AB_features
640002040808	0.00285	FMBA_healthy	AB_features
640002050808	0.0036	FMBA_healthy	AB_features
640002070808	0.0011	FMBA_healthy	AB_features
640002090808	0.003	FMBA_healthy	AB_features
640002150808	0.00455	FMBA_healthy	AB_features
640002180808	0.00435	FMBA_healthy	AB_features
640002200808	0.00425	FMBA_healthy	AB_features
640002210808	0.00225	FMBA_healthy	AB_features
640002220808	0.0009	FMBA_healthy	AB_features
640002230808	0.003	FMBA_healthy	AB_features
640002250808	0.0036	FMBA_healthy	AB_features
640002260808	0.00385	FMBA_healthy	AB_features
640002270808	0.0014	FMBA_healthy	AB_features
640002280808	0.0028	FMBA_healthy	AB_features
640002310808	0.00285	FMBA_healthy	AB_features
640002340808	0.00175	FMBA_healthy	AB_features
640002350808	0.0037	FMBA_healthy	AB_features
640002370808	0.0019	FMBA_healthy	AB_features
640002380808	0.00395	FMBA_healthy	AB_features
640002670808	0.00285	FMBA_healthy	AB_features
640002680808	0.00285	FMBA_healthy	AB_features
640002690808	0.00305	FMBA_healthy	AB_features
640002700808	0.0034	FMBA_healthy	AB_features
640002710808	0.00175	FMBA_healthy	AB_features
640002740808	0.0042	FMBA_healthy	AB_features
640002750808	0.0036	FMBA_healthy	AB_features
640002760808	0.00275	FMBA_healthy	AB_features
640002830808	0.0033	FMBA_healthy	AB_features
640002840808	0.0027	FMBA_healthy	AB_features
640002870808	0.0027	FMBA_healthy	AB_features
640002890808	0.0026	FMBA_healthy	AB_features
640002910808	0.0041	FMBA_healthy	AB_features
640002920808	0.00245	FMBA_healthy	AB_features
640002990808	0.0019	FMBA_healthy	AB_features
640003070808	0.0024	FMBA_healthy	AB_features
640003080808	0.00275	FMBA_healthy	AB_features
640003090808	0.00405	FMBA_healthy	AB_features
640003130808	0.00295	FMBA_healthy	AB_features
640003290808	0.00285	FMBA_healthy	AB_features
640003330808	0.00285	FMBA_healthy	AB_features
640003430808	0.0035	FMBA_healthy	AB_features
640003490808	0.0038	FMBA_healthy	AB_features
640003500808	0.0031	FMBA_healthy	AB_features
640003520808	0.00305	FMBA_healthy	AB_features
640003560808	0.0037	FMBA_healthy	AB_features
640003570808	0.0023	FMBA_healthy	AB_features
640003580808	0.0035	FMBA_healthy	AB_features
640003600808	0.00265	FMBA_healthy	AB_features
670001240808	0.00385	FMBA_IgM+	AB_features
670001330808	0.00405	FMBA_IgM-_IgG+	AB_features
670002100808	0.00355	FMBA_IgM+	AB_features
670002110808	0.00385	FMBA_IgM+	AB_features
670002240808	0.0026	FMBA_IgM-_IgG+	AB_features
670002260808	0.0028	FMBA_healthy	AB_features
670002290808	0.0039	FMBA_IgM+	AB_features
670002450808	0.00535	FMBA_healthy	AB_features
670004510808	0.00405	FMBA_IgM-_IgG+	AB_features
670004520808	0.00475	FMBA_IgM+	AB_features
670004530808	0.0043	FMBA_IgM-_IgG+	AB_features
670004540808	0.0045	FMBA_IgM-_IgG+	AB_features
670004550808	0.00335	FMBA_IgM-_IgG+	AB_features
670004590808	0.00305	FMBA_healthy	AB_features
670004600808	0.0044	FMBA_IgM+	AB_features
670004610808	0.0034	FMBA_IgM-_IgG+	AB_features
670004670808	0.00335	FMBA_IgM+	AB_features
670004680808	0.00245	FMBA_IgM-_IgG+	AB_features
670004700808	0.0037	FMBA_IgM-_IgG+	AB_features
670004710808	0.00505	FMBA_IgM+	AB_features
670004720808	0.00415	FMBA_IgM+	AB_features
670004730808	0.003	FMBA_IgM-_IgG+	AB_features
670004770808	0.0032	FMBA_IgM+	AB_features
670004780808	0.0027	FMBA_IgM+	AB_features
